"StartDate","EndDate","Status","IPAddress","Progress","Duration (in seconds)","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Q1.2","phd","1_des.0","1_des.belief","1_des.conf_1","2_des.0","2_des.belief","2_des.conf_1","3_des.0","3_des.belief","3_des.conf_1","4_des.0","4_des.belief","4_des.conf_1","5_des.0","5_des.belief","5_des.conf_1","6_des.0","6_des.belief","6_des.conf_1","7_des.0","7_des.belief","7_des.conf_1","8_des.0","8_des.belief","8_des.conf_1","9_des.0","9_des.belief","9_des.conf_1","10_des.0","10_des.belief","10_des.conf_1","11_des.0","11_des.belief","11_des.conf_1","12_des.0","12_des.belief","12_des.conf_1","13_des.0","13_des.belief","13_des.conf_1","14_des.0","14_des.belief","14_des.conf_1","15_des.0","15_des.belief","15_des.conf_1","16_des.0","16_des.belief","16_des.conf_1","17_des.0","17_des.belief","17_des.conf_1","18_des.0","18_des.belief","18_des.conf_1","19_des.0","19_des.belief","19_des.conf_1","20_des.0","20_des.belief","20_des.conf_1","21_des.0","21_des.belief","21_des.conf_1","22_des.0","22_des.belief","22_des.conf_1","23_des.0","23_des.belief","23_des.conf_1","24_des.0","24_des.belief","24_des.conf_1","25_des.0","25_des.belief","25_des.conf_1","26_des.0","26_des.belief","26_des.conf_1","27_des.0","27_des.belief","27_des.conf_1","28_des.0","28_des.belief","28_des.conf_1","1_bf.0","1_bf.belief","1_bf.conf_1","2_bf.0","2_bf.belief","2_bf.conf_1","3_bf.0","3_bf.belief","3_bf.conf_1","4_bf.0","4_bf.belief","4_bf.conf_1","5_bf.0","5_bf.belief","5_bf.conf_1","6_bf.0","6_bf.belief","6_bf.conf_1","7_bf.0","7_bf.belief","7_bf.conf_1","8_bf.0","8_bf.belief","8_bf.conf_1","9_bf.0","9_bf.belief","9_bf.conf_1","10_bf.0","10_bf.belief","10_bf.conf_1","11_bf.0","11_bf.belief","11_bf.conf_1","12_bf.0","12_bf.belief","12_bf.conf_1","13_bf.0","13_bf.belief","13_bf.conf_1","14_bf.0","14_bf.belief","14_bf.conf_1","15_bf.0","15_bf.belief","15_bf.conf_1","16_bf.0","16_bf.belief","16_bf.conf_1","17_bf.0","17_bf.belief","17_bf.conf_1","18_bf.0","18_bf.belief","18_bf.conf_1","19_bf.0","19_bf.belief","19_bf.conf_1","20_bf.0","20_bf.belief","20_bf.conf_1","21_bf.0","21_bf.belief","21_bf.conf_1","22_bf.0","22_bf.belief","22_bf.conf_1","23_bf.0","23_bf.belief","23_bf.conf_1","24_bf.0","24_bf.belief","24_bf.conf_1","25_bf.0","25_bf.belief","25_bf.conf_1","26_bf.0","26_bf.belief","26_bf.conf_1","27_bf.0","27_bf.belief","27_bf.conf_1","28_bf.0","28_bf.belief","28_bf.conf_1","psych","knowledge","information","email","Q21","preorder","sequence","TotalScore","MTurkCode","Conditie"
2019-04-02 18:44:55,2019-04-02 19:03:25,0,NA,100,1109,1,2019-04-02 19:03:25,NA,NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,100,NA,1,98,NA,1,100,NA,1,98,NA,2,80,NA,1,98,NA,1,100,NA,1,100,NA,2,98,NA,1,50,NA,1,90,NA,2,90,NA,2,75,NA,2,75,NA,2,95,NA,1,60,NA,2,75,NA,2,90,NA,1,60,NA,2,70,NA,2,90,NA,2,80,NA,2,75,NA,2,50,NA,1,96,NA,1,100,NA,2,50,NA,2,75,2,5,3,NA,"A18JA2145UWXG","|23|10|2|18|11|17|5|4|24|9|28|7|16|8|19|13|22|12|15|14|3|21|27|20|26|1|25|6","|Nishi2015|Karpicke2011|Balafoutas2012|Shah2012|Anderson2012|Kidd2013|Gervais2012|Duncan2012|Pyc2010|Critcher2008|Fakers2019|Hauser2014|Tversky1978|Bauer2012|Zhong2006|Risen2008|Morewedge2010|Giessner2007|Zaval2014|Shafir1993|Derex2013|Lee2010|Alter2007|Kovac2012|Wilson2014|Aviezer2012|Sparrow2011|Gneezy2014",19,280302855,2
2019-04-02 18:52:27,2019-04-02 19:03:37,0,NA,100,669,1,2019-04-02 19:03:38,NA,NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,100,NA,1,65,NA,1,100,NA,1,83,NA,2,89,NA,2,66,NA,1,100,NA,1,100,NA,1,41,NA,1,100,NA,1,100,NA,2,100,NA,2,67,NA,2,62,NA,2,90,NA,1,66,NA,2,70,NA,2,83,NA,2,87,NA,2,48,NA,2,56,NA,1,47,NA,1,96,NA,1,65,NA,1,77,NA,1,100,NA,2,72,NA,2,75,1,5,3,NA,"A89R5XGMHOTJE","|24|27|20|2|23|9|14|18|28|22|1|26|7|10|15|13|25|8|12|21|6|17|16|5|4|19|3|11","|Pyc2010|Alter2007|Kovac2012|Balafoutas2012|Nishi2015|Critcher2008|Shafir1993|Shah2012|Fakers2019|Morewedge2010|Aviezer2012|Wilson2014|Hauser2014|Karpicke2011|Zaval2014|Risen2008|Sparrow2011|Bauer2012|Giessner2007|Lee2010|Gneezy2014|Kidd2013|Tversky1978|Gervais2012|Duncan2012|Zhong2006|Derex2013|Anderson2012",21,815680540,2
2019-04-02 18:53:32,2019-04-02 19:04:16,0,NA,100,643,1,2019-04-02 19:04:16,NA,NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,100,NA,1,40,NA,1,95,NA,1,75,NA,2,70,NA,1,85,NA,1,100,NA,1,90,NA,2,85,NA,1,85,NA,1,60,NA,1,30,NA,2,85,NA,2,80,NA,2,90,NA,1,65,NA,1,60,NA,2,75,NA,1,60,NA,2,75,NA,1,55,NA,1,70,NA,1,65,NA,2,50,NA,1,80,NA,1,85,NA,2,90,NA,2,75,2,5,3,NA,"A3TOUB8313BPVS","|14|10|27|28|15|11|2|9|16|7|5|20|3|18|4|17|22|24|26|12|25|1|8|6|21|19|23|13","|Shafir1993|Karpicke2011|Alter2007|Fakers2019|Zaval2014|Anderson2012|Balafoutas2012|Critcher2008|Tversky1978|Hauser2014|Gervais2012|Kovac2012|Derex2013|Shah2012|Duncan2012|Kidd2013|Morewedge2010|Pyc2010|Wilson2014|Giessner2007|Sparrow2011|Aviezer2012|Bauer2012|Gneezy2014|Lee2010|Zhong2006|Nishi2015|Risen2008",18,797678325,2
2019-04-02 18:25:15,2019-04-02 19:11:13,0,NA,100,2757,1,2019-04-02 19:11:13,NA,NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,NA,1,59,NA,1,65,NA,1,70,NA,1,31,NA,2,26,NA,2,59,NA,1,55,NA,2,34,NA,2,25,NA,1,47,NA,1,63,NA,1,48,NA,1,47,NA,2,34,NA,2,21,NA,2,37,NA,1,75,NA,1,64,NA,2,36,NA,2,16,NA,2,36,NA,1,34,NA,1,73,NA,1,72,NA,1,66,NA,2,20,NA,2,28,NA,2,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,3,NA,"A183WYXN12P2TJ","|22|28|24|3|14|10|19|21|7|25|18|12|15|23|16|5|1|11|8|2|20|6|4|26|9|27|17|13","|Morewedge2010|Fakers2019|Pyc2010|Derex2013|Shafir1993|Karpicke2011|Zhong2006|Lee2010|Hauser2014|Sparrow2011|Shah2012|Giessner2007|Zaval2014|Nishi2015|Tversky1978|Gervais2012|Aviezer2012|Anderson2012|Bauer2012|Balafoutas2012|Kovac2012|Gneezy2014|Duncan2012|Wilson2014|Critcher2008|Alter2007|Kidd2013|Risen2008",19,586676351,1
2019-04-02 18:57:51,2019-04-02 19:11:14,0,NA,100,803,1,2019-04-02 19:11:15,NA,NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,NA,1,84,NA,1,32,NA,1,93,NA,1,62,NA,2,100,NA,1,96,NA,1,99,NA,2,54,NA,2,94,NA,2,59,NA,1,95,NA,1,87,NA,2,86,NA,1,87,NA,1,70,NA,2,61,NA,2,61,NA,2,40,NA,1,60,NA,2,55,NA,2,100,NA,1,74,NA,2,70,NA,2,83,NA,1,73,NA,1,73,NA,2,54,NA,2,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,3,NA,"A2531UD0IGT731","|23|14|4|24|2|16|27|13|10|9|19|28|12|22|18|20|1|7|17|6|26|11|3|8|5|15|21|25","|Nishi2015|Shafir1993|Duncan2012|Pyc2010|Balafoutas2012|Tversky1978|Alter2007|Risen2008|Karpicke2011|Critcher2008|Zhong2006|Fakers2019|Giessner2007|Morewedge2010|Shah2012|Kovac2012|Aviezer2012|Hauser2014|Kidd2013|Gneezy2014|Wilson2014|Anderson2012|Derex2013|Bauer2012|Gervais2012|Zaval2014|Lee2010|Sparrow2011",16,166534702,1
2019-04-02 18:48:31,2019-04-02 19:12:34,0,NA,100,1443,1,2019-04-02 19:12:35,NA,NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,98,NA,1,57,NA,1,78,NA,1,73,NA,2,63,NA,1,90,NA,1,100,NA,1,87,NA,1,54,NA,1,89,NA,1,60,NA,1,58,NA,1,84,NA,1,55,NA,1,73,NA,1,62,NA,1,84,NA,2,65,NA,1,80,NA,1,63,NA,2,55,NA,1,57,NA,1,66,NA,1,89,NA,1,88,NA,1,94,NA,2,82,NA,2,75,2,5,3,NA,"A2NGMLBFZ3YQP5","|3|6|7|11|18|20|15|14|25|8|26|21|2|10|5|19|23|16|27|24|12|17|22|1|13|4|9|28","|Derex2013|Gneezy2014|Hauser2014|Anderson2012|Shah2012|Kovac2012|Zaval2014|Shafir1993|Sparrow2011|Bauer2012|Wilson2014|Lee2010|Balafoutas2012|Karpicke2011|Gervais2012|Zhong2006|Nishi2015|Tversky1978|Alter2007|Pyc2010|Giessner2007|Kidd2013|Morewedge2010|Aviezer2012|Risen2008|Duncan2012|Critcher2008|Fakers2019",19,337526160,2
2019-04-02 19:00:27,2019-04-02 19:13:19,0,NA,100,771,1,2019-04-02 19:13:19,NA,NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,NA,2,54,NA,2,51,NA,1,57,NA,1,45,NA,2,61,NA,1,69,NA,1,62,NA,2,39,NA,1,59,NA,1,60,NA,2,43,NA,1,67,NA,1,50,NA,2,50,NA,2,56,NA,2,43,NA,1,39,NA,1,54,NA,2,51,NA,1,55,NA,2,55,NA,2,44,NA,2,32,NA,1,55,NA,1,40,NA,1,70,NA,1,54,NA,2,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,3,NA,"A1ZT30BGR3266K","|13|12|17|16|24|6|11|1|14|5|8|27|26|25|23|20|18|7|2|15|21|10|4|9|28|22|3|19","|Risen2008|Giessner2007|Kidd2013|Tversky1978|Pyc2010|Gneezy2014|Anderson2012|Aviezer2012|Shafir1993|Gervais2012|Bauer2012|Alter2007|Wilson2014|Sparrow2011|Nishi2015|Kovac2012|Shah2012|Hauser2014|Balafoutas2012|Zaval2014|Lee2010|Karpicke2011|Duncan2012|Critcher2008|Fakers2019|Morewedge2010|Derex2013|Zhong2006",17,678853868,1
2019-04-02 18:55:49,2019-04-02 19:13:38,0,NA,100,1069,1,2019-04-02 19:13:39,NA,NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,NA,1,88,NA,1,93,NA,1,47,NA,1,78,NA,1,49,NA,1,90,NA,1,87,NA,1,71,NA,1,52,NA,1,79,NA,1,51,NA,1,85,NA,1,48,NA,1,50,NA,2,49,NA,1,53,NA,1,53,NA,1,50,NA,1,31,NA,1,100,NA,2,48,NA,1,31,NA,2,56,NA,1,73,NA,2,54,NA,1,56,NA,2,35,NA,2,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,3,NA,"A2GXE6MIDN8DPR","|14|20|15|4|21|6|19|5|2|11|27|8|1|12|26|7|18|22|17|16|25|23|10|28|24|3|13|9","|Shafir1993|Kovac2012|Zaval2014|Duncan2012|Lee2010|Gneezy2014|Zhong2006|Gervais2012|Balafoutas2012|Anderson2012|Alter2007|Bauer2012|Aviezer2012|Giessner2007|Wilson2014|Hauser2014|Shah2012|Morewedge2010|Kidd2013|Tversky1978|Sparrow2011|Nishi2015|Karpicke2011|Fakers2019|Pyc2010|Derex2013|Risen2008|Critcher2008",18,403586321,1
2019-04-02 18:39:46,2019-04-02 19:13:40,0,NA,100,2034,1,2019-04-02 19:13:41,NA,NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,NA,2,64,NA,2,44,NA,1,26,NA,1,23,NA,2,72,NA,1,100,NA,1,61,NA,2,70,NA,2,60,NA,1,59,NA,1,92,NA,1,75,NA,2,43,NA,1,10,NA,1,86,NA,2,12,NA,1,50,NA,1,77,NA,1,20,NA,1,93,1,2,75,NA,1,10,NA,1,14,NA,1,92,NA,2,33,NA,1,100,NA,2,62,NA,2,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,3,NA,"A3CQDCNYJAX2X3","|27|22|12|10|8|19|13|5|28|21|14|25|15|26|20|6|24|3|4|17|9|2|16|11|7|23|1|18","|Alter2007|Morewedge2010|Giessner2007|Karpicke2011|Bauer2012|Zhong2006|Risen2008|Gervais2012|Fakers2019|Lee2010|Shafir1993|Sparrow2011|Zaval2014|Wilson2014|Kovac2012|Gneezy2014|Pyc2010|Derex2013|Duncan2012|Kidd2013|Critcher2008|Balafoutas2012|Tversky1978|Anderson2012|Hauser2014|Nishi2015|Aviezer2012|Shah2012",17,6364285,1
2019-04-02 18:25:47,2019-04-02 19:14:53,0,NA,100,2945,1,2019-04-02 19:14:53,NA,NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,NA,2,64,NA,2,58,NA,1,70,NA,1,67,NA,2,66,NA,1,94,NA,1,81,NA,1,67,NA,2,61,NA,1,50,NA,1,62,NA,1,35,NA,1,68,NA,2,64,NA,1,83,NA,2,67,NA,1,94,NA,1,83,NA,1,61,NA,1,81,NA,2,71,NA,1,93,NA,2,73,NA,1,70,NA,1,69,NA,1,98,NA,1,57,NA,2,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,24,NA,"A2DWPP1KKAY0HG","|22|5|6|11|26|1|27|12|16|15|2|3|18|10|21|17|20|4|14|28|19|23|8|24|9|7|25|13","|Morewedge2010|Gervais2012|Gneezy2014|Anderson2012|Wilson2014|Aviezer2012|Alter2007|Giessner2007|Tversky1978|Zaval2014|Balafoutas2012|Derex2013|Shah2012|Karpicke2011|Lee2010|Kidd2013|Kovac2012|Duncan2012|Shafir1993|Fakers2019|Zhong2006|Nishi2015|Bauer2012|Pyc2010|Critcher2008|Hauser2014|Sparrow2011|Risen2008",17,30092674,1
2019-04-02 18:40:17,2019-04-02 19:20:09,0,NA,100,2392,1,2019-04-02 19:20:10,NA,NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,90,NA,1,62,NA,1,93,NA,1,75,NA,2,69,NA,1,63,NA,2,74,NA,1,84,NA,1,89,NA,1,65,NA,1,55,NA,1,72,NA,2,63,NA,1,83,NA,2,36,NA,1,76,NA,1,76,NA,1,65,NA,1,93,NA,2,68,NA,1,61,NA,2,26,NA,2,54,NA,1,79,NA,1,92,NA,2,29,NA,2,41,NA,2,75,2,5,3,NA,"A11W7R2O4RQSSS","|18|22|11|7|10|21|20|17|13|12|5|19|23|16|9|27|14|24|25|15|3|26|28|6|4|8|1|2","|Shah2012|Morewedge2010|Anderson2012|Hauser2014|Karpicke2011|Lee2010|Kovac2012|Kidd2013|Risen2008|Giessner2007|Gervais2012|Zhong2006|Nishi2015|Tversky1978|Critcher2008|Alter2007|Shafir1993|Pyc2010|Sparrow2011|Zaval2014|Derex2013|Wilson2014|Fakers2019|Gneezy2014|Duncan2012|Bauer2012|Aviezer2012|Balafoutas2012",11,479321320,2
2019-04-02 19:14:40,2019-04-02 19:22:44,0,NA,100,484,1,2019-04-02 19:22:45,NA,NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,69,NA,2,69,NA,1,54,NA,2,60,NA,2,63,NA,2,73,NA,1,84,NA,1,79,NA,2,77,NA,1,51,NA,2,80,NA,1,52,NA,2,67,NA,2,66,NA,2,72,NA,2,79,NA,2,39,NA,1,59,NA,1,60,NA,2,53,NA,1,60,NA,2,44,NA,1,83,NA,1,77,NA,1,71,NA,1,71,NA,2,79,NA,2,75,2,5,3,NA,"A3LL096CAY5WHB","|24|7|21|3|25|20|4|2|28|13|26|14|10|6|5|16|8|27|11|18|9|12|15|23|1|19|22|17","|Pyc2010|Hauser2014|Lee2010|Derex2013|Sparrow2011|Kovac2012|Duncan2012|Balafoutas2012|Fakers2019|Risen2008|Wilson2014|Shafir1993|Karpicke2011|Gneezy2014|Gervais2012|Tversky1978|Bauer2012|Alter2007|Anderson2012|Shah2012|Critcher2008|Giessner2007|Zaval2014|Nishi2015|Aviezer2012|Zhong2006|Morewedge2010|Kidd2013",17,111831849,2
2019-04-02 19:09:33,2019-04-02 19:29:19,0,NA,100,1185,1,2019-04-02 19:29:19,NA,NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,NA,1,60,NA,1,85,NA,1,50,NA,1,50,NA,2,75,NA,1,100,NA,1,65,NA,1,55,NA,1,50,NA,1,85,NA,1,85,NA,1,90,NA,1,80,NA,1,95,NA,1,80,NA,1,50,NA,2,50,NA,2,50,NA,1,50,NA,1,95,NA,2,5,NA,1,70,NA,1,25,NA,1,75,NA,1,60,NA,1,90,NA,2,50,NA,2,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,3,NA,"A11P1OS26E6AMO","|4|3|21|12|14|2|7|8|10|25|28|17|23|5|1|6|13|9|27|22|26|16|19|20|11|18|15|24","|Duncan2012|Derex2013|Lee2010|Giessner2007|Shafir1993|Balafoutas2012|Hauser2014|Bauer2012|Karpicke2011|Sparrow2011|Fakers2019|Kidd2013|Nishi2015|Gervais2012|Aviezer2012|Gneezy2014|Risen2008|Critcher2008|Alter2007|Morewedge2010|Wilson2014|Tversky1978|Zhong2006|Kovac2012|Anderson2012|Shah2012|Zaval2014|Pyc2010",20,906159656,1
2019-04-02 19:03:26,2019-04-02 19:34:09,0,NA,100,1842,1,2019-04-02 19:34:09,NA,NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,100,NA,2,25,NA,1,91,NA,2,32,NA,2,17,NA,1,83,NA,1,85,NA,1,88,NA,2,76,NA,1,76,NA,1,61,NA,1,100,NA,1,84,NA,1,83,NA,2,95,NA,2,71,NA,2,0,NA,2,41,NA,1,52,NA,1,89,NA,2,13,NA,1,68,NA,1,89,NA,1,95,NA,2,73,NA,1,91,NA,2,22,NA,2,75,2,5,3,NA,"ALEE1QD4TW9G4","|26|23|5|24|18|11|9|6|27|22|1|21|19|28|8|7|4|3|17|25|14|13|20|12|2|10|16|15","|Wilson2014|Nishi2015|Gervais2012|Pyc2010|Shah2012|Anderson2012|Critcher2008|Gneezy2014|Alter2007|Morewedge2010|Aviezer2012|Lee2010|Zhong2006|Fakers2019|Bauer2012|Hauser2014|Duncan2012|Derex2013|Kidd2013|Sparrow2011|Shafir1993|Risen2008|Kovac2012|Giessner2007|Balafoutas2012|Karpicke2011|Tversky1978|Zaval2014",22,668854793,2
2019-04-02 19:08:50,2019-04-02 19:40:35,0,NA,100,1904,1,2019-04-02 19:40:35,NA,NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,89,NA,2,53,NA,2,23,NA,1,71,NA,2,25,NA,1,85,NA,1,81,NA,1,72,NA,2,30,NA,2,34,NA,1,63,NA,2,76,NA,1,42,NA,1,18,NA,1,16,NA,1,65,NA,2,87,NA,2,63,NA,1,46,NA,2,62,NA,2,79,NA,1,74,NA,1,61,NA,1,42,NA,2,21,NA,1,94,NA,2,90,NA,2,75,2,5,3,NA,"ANVAFB99K5RKP","|20|6|19|2|25|23|5|27|24|8|14|18|7|16|3|4|1|10|12|17|15|13|9|28|22|21|26|11","|Kovac2012|Gneezy2014|Zhong2006|Balafoutas2012|Sparrow2011|Nishi2015|Gervais2012|Alter2007|Pyc2010|Bauer2012|Shafir1993|Shah2012|Hauser2014|Tversky1978|Derex2013|Duncan2012|Aviezer2012|Karpicke2011|Giessner2007|Kidd2013|Zaval2014|Risen2008|Critcher2008|Fakers2019|Morewedge2010|Lee2010|Wilson2014|Anderson2012",19,556193326,2
