"id","study","condition","confidence.rating","replication.belief","replication.outcomes","replication.effectsizes","brier.score"
51,13,"DescriptionOnly",0.25,0,0,-0.046322692,0.172142857095238
51,14,"DescriptionOnly",0.44999999,0,1,0.3546918,0.172142857095238
51,15,"DescriptionOnly",0.85000002,1,1,0.11604169,0.172142857095238
51,16,"DescriptionOnly",0.25,0,1,0.14973016,0.172142857095238
51,17,"DescriptionOnly",0.1,0,0,-0.09818399,0.172142857095238
51,18,"DescriptionOnly",0.85000002,1,0,0.025786534,0.172142857095238
51,19,"DescriptionOnly",0.2,0,0,-0.01500574,0.172142857095238
51,20,"DescriptionOnly",0.34999999,0,0,0.049590591,0.172142857095238
51,21,"DescriptionOnly",0.89999998,1,1,0.5935989,0.172142857095238
52,1,"DescriptionPlusStatistics",0.1,0,0,0.062703826,0.15392857352381
52,2,"DescriptionPlusStatistics",0.85000002,1,1,0.82887018,0.15392857352381
52,3,"DescriptionPlusStatistics",0.69999999,1,1,0.14641742,0.15392857352381
52,4,"DescriptionPlusStatistics",0.94999999,1,1,0.36050302,0.15392857352381
52,5,"DescriptionPlusStatistics",0.80000001,1,1,0.43645984,0.15392857352381
52,6,"DescriptionPlusStatistics",0.5,0,0,-0.035470117,0.15392857352381
52,7,"DescriptionPlusStatistics",0.89999998,1,1,0.18233825,0.15392857352381
52,8,"DescriptionPlusStatistics",0.89999998,1,1,0.83205014,0.15392857352381
52,9,"DescriptionPlusStatistics",0.89999998,1,1,0.34381703,0.15392857352381
52,10,"DescriptionPlusStatistics",0.89999998,1,1,0.38413259,0.15392857352381
52,11,"DescriptionPlusStatistics",0.69999999,1,0,-0.027254447,0.15392857352381
52,12,"DescriptionPlusStatistics",0.64999998,1,1,0.58620399,0.15392857352381
52,13,"DescriptionPlusStatistics",0.44999999,0,0,-0.046322692,0.15392857352381
52,14,"DescriptionPlusStatistics",0.69999999,1,1,0.3546918,0.15392857352381
52,15,"DescriptionPlusStatistics",0.60000002,1,1,0.11604169,0.15392857352381
52,16,"DescriptionPlusStatistics",0.64999998,1,1,0.14973016,0.15392857352381
52,17,"DescriptionPlusStatistics",0.80000001,1,0,-0.09818399,0.15392857352381
52,18,"DescriptionPlusStatistics",0.60000002,1,0,0.025786534,0.15392857352381
52,19,"DescriptionPlusStatistics",0.30000001,0,0,-0.01500574,0.15392857352381
52,20,"DescriptionPlusStatistics",0.69999999,1,0,0.049590591,0.15392857352381
52,21,"DescriptionPlusStatistics",0.89999998,1,1,0.5935989,0.15392857352381
53,1,"DescriptionOnly",0.050000001,0,0,0.062703826,0.305476188961905
53,2,"DescriptionOnly",0,0,1,0.82887018,0.305476188961905
53,3,"DescriptionOnly",0.60000002,1,1,0.14641742,0.305476188961905
53,4,"DescriptionOnly",0.5,0,1,0.36050302,0.305476188961905
53,5,"DescriptionOnly",0.1,0,1,0.43645984,0.305476188961905
53,6,"DescriptionOnly",0.5,0,0,-0.035470117,0.305476188961905
53,7,"DescriptionOnly",0.80000001,1,1,0.18233825,0.305476188961905
53,8,"DescriptionOnly",0.80000001,1,1,0.83205014,0.305476188961905
53,9,"DescriptionOnly",0.30000001,0,1,0.34381703,0.305476188961905
53,10,"DescriptionOnly",0.30000001,0,1,0.38413259,0.305476188961905
53,11,"DescriptionOnly",0.60000002,1,0,-0.027254447,0.305476188961905
53,12,"DescriptionOnly",0.2,0,1,0.58620399,0.305476188961905
53,13,"DescriptionOnly",0,0,0,-0.046322692,0.305476188961905
53,14,"DescriptionOnly",0.30000001,0,1,0.3546918,0.305476188961905
53,15,"DescriptionOnly",0.69999999,1,1,0.11604169,0.305476188961905
53,16,"DescriptionOnly",0.40000001,0,1,0.14973016,0.305476188961905
53,17,"DescriptionOnly",0.050000001,0,0,-0.09818399,0.305476188961905
53,18,"DescriptionOnly",0.80000001,1,0,0.025786534,0.305476188961905
53,19,"DescriptionOnly",0.1,0,0,-0.01500574,0.305476188961905
53,20,"DescriptionOnly",0.2,0,0,0.049590591,0.305476188961905
53,21,"DescriptionOnly",0.5,0,1,0.5935989,0.305476188961905
54,1,"DescriptionPlusStatistics",0,0,0,0.062703826,0.363809523904762
54,2,"DescriptionPlusStatistics",0.5,0,1,0.82887018,0.363809523904762
54,3,"DescriptionPlusStatistics",0.5,0,1,0.14641742,0.363809523904762
54,4,"DescriptionPlusStatistics",0.1,0,1,0.36050302,0.363809523904762
54,5,"DescriptionPlusStatistics",0.69999999,1,1,0.43645984,0.363809523904762
54,6,"DescriptionPlusStatistics",0,0,0,-0.035470117,0.363809523904762
54,7,"DescriptionPlusStatistics",0.40000001,0,1,0.18233825,0.363809523904762
54,8,"DescriptionPlusStatistics",0.2,0,1,0.83205014,0.363809523904762
54,9,"DescriptionPlusStatistics",0.2,0,1,0.34381703,0.363809523904762
54,10,"DescriptionPlusStatistics",0.60000002,1,1,0.38413259,0.363809523904762
54,11,"DescriptionPlusStatistics",0,0,0,-0.027254447,0.363809523904762
54,12,"DescriptionPlusStatistics",0,0,1,0.58620399,0.363809523904762
54,13,"DescriptionPlusStatistics",0,0,0,-0.046322692,0.363809523904762
54,14,"DescriptionPlusStatistics",0.40000001,0,1,0.3546918,0.363809523904762
54,15,"DescriptionPlusStatistics",0,0,1,0.11604169,0.363809523904762
54,16,"DescriptionPlusStatistics",0,0,1,0.14973016,0.363809523904762
54,17,"DescriptionPlusStatistics",0.60000002,1,0,-0.09818399,0.363809523904762
54,18,"DescriptionPlusStatistics",0,0,0,0.025786534,0.363809523904762
54,19,"DescriptionPlusStatistics",0,0,0,-0.01500574,0.363809523904762
54,20,"DescriptionPlusStatistics",0.60000002,1,0,0.049590591,0.363809523904762
54,21,"DescriptionPlusStatistics",0.40000001,0,1,0.5935989,0.363809523904762
55,1,"DescriptionOnly",0.1,0,0,0.062703826,0.337442857475238
55,2,"DescriptionOnly",0.050000001,0,1,0.82887018,0.337442857475238
55,3,"DescriptionOnly",0.2,0,1,0.14641742,0.337442857475238
55,4,"DescriptionOnly",0.5,0,1,0.36050302,0.337442857475238
55,5,"DescriptionOnly",0.079999998,0,1,0.43645984,0.337442857475238
55,6,"DescriptionOnly",0.15000001,0,0,-0.035470117,0.337442857475238
55,7,"DescriptionOnly",0.69999999,1,1,0.18233825,0.337442857475238
55,8,"DescriptionOnly",0.34999999,0,1,0.83205014,0.337442857475238
55,9,"DescriptionOnly",0.44999999,0,1,0.34381703,0.337442857475238
55,10,"DescriptionOnly",0.40000001,0,1,0.38413259,0.337442857475238
55,11,"DescriptionOnly",0.25,0,0,-0.027254447,0.337442857475238
55,12,"DescriptionOnly",0.07,0,1,0.58620399,0.337442857475238
55,13,"DescriptionOnly",0.050000001,0,0,-0.046322692,0.337442857475238
55,14,"DescriptionOnly",0.25,0,1,0.3546918,0.337442857475238
55,15,"DescriptionOnly",0.69999999,1,1,0.11604169,0.337442857475238
55,16,"DescriptionOnly",0.30000001,0,1,0.14973016,0.337442857475238
55,17,"DescriptionOnly",0.40000001,0,0,-0.09818399,0.337442857475238
55,18,"DescriptionOnly",0.34999999,0,0,0.025786534,0.337442857475238
55,19,"DescriptionOnly",0.050000001,0,0,-0.01500574,0.337442857475238
55,20,"DescriptionOnly",0.40000001,0,0,0.049590591,0.337442857475238
55,21,"DescriptionOnly",0.15000001,0,1,0.5935989,0.337442857475238
56,1,"DescriptionPlusStatistics",0.2,0,0,0.062703826,0.243809521857143
56,2,"DescriptionPlusStatistics",0.25,0,1,0.82887018,0.243809521857143
56,3,"DescriptionPlusStatistics",0.75,1,1,0.14641742,0.243809521857143
56,4,"DescriptionPlusStatistics",0.75,1,1,0.36050302,0.243809521857143
56,5,"DescriptionPlusStatistics",0.60000002,1,1,0.43645984,0.243809521857143
56,6,"DescriptionPlusStatistics",0.5,0,0,-0.035470117,0.243809521857143
56,7,"DescriptionPlusStatistics",0.69999999,1,1,0.18233825,0.243809521857143
56,8,"DescriptionPlusStatistics",0.30000001,0,1,0.83205014,0.243809521857143
56,9,"DescriptionPlusStatistics",0.40000001,0,1,0.34381703,0.243809521857143
56,10,"DescriptionPlusStatistics",0.60000002,1,1,0.38413259,0.243809521857143
56,11,"DescriptionPlusStatistics",0.30000001,0,0,-0.027254447,0.243809521857143
56,12,"DescriptionPlusStatistics",0.55000001,1,1,0.58620399,0.243809521857143
56,13,"DescriptionPlusStatistics",0.60000002,1,0,-0.046322692,0.243809521857143
56,14,"DescriptionPlusStatistics",0.55000001,1,1,0.3546918,0.243809521857143
56,15,"DescriptionPlusStatistics",0.75,1,1,0.11604169,0.243809521857143
56,16,"DescriptionPlusStatistics",0.40000001,0,1,0.14973016,0.243809521857143
56,17,"DescriptionPlusStatistics",0.69999999,1,0,-0.09818399,0.243809521857143
56,18,"DescriptionPlusStatistics",0.40000001,0,0,0.025786534,0.243809521857143
56,19,"DescriptionPlusStatistics",0.55000001,1,0,-0.01500574,0.243809521857143
56,20,"DescriptionPlusStatistics",0.75,1,0,0.049590591,0.243809521857143
56,21,"DescriptionPlusStatistics",0.69999999,1,1,0.5935989,0.243809521857143
57,1,"DescriptionOnly",0.050000001,0,0,0.062703826,0.166071428290476
57,2,"DescriptionOnly",0.5,0,1,0.82887018,0.166071428290476
57,3,"DescriptionOnly",0.80000001,1,1,0.14641742,0.166071428290476
57,4,"DescriptionOnly",0.85000002,1,1,0.36050302,0.166071428290476
57,5,"DescriptionOnly",0.80000001,1,1,0.43645984,0.166071428290476
57,6,"DescriptionOnly",0.1,0,0,-0.035470117,0.166071428290476
57,7,"DescriptionOnly",0.69999999,1,1,0.18233825,0.166071428290476
57,8,"DescriptionOnly",0.89999998,1,1,0.83205014,0.166071428290476
57,9,"DescriptionOnly",0.80000001,1,1,0.34381703,0.166071428290476
57,10,"DescriptionOnly",0.80000001,1,1,0.38413259,0.166071428290476
57,11,"DescriptionOnly",0.1,0,0,-0.027254447,0.166071428290476
57,12,"DescriptionOnly",0.15000001,0,1,0.58620399,0.166071428290476
57,13,"DescriptionOnly",0.07,0,0,-0.046322692,0.166071428290476
57,14,"DescriptionOnly",0.1,0,1,0.3546918,0.166071428290476
57,15,"DescriptionOnly",0.69999999,1,1,0.11604169,0.166071428290476
57,16,"DescriptionOnly",0.75999999,1,1,0.14973016,0.166071428290476
57,17,"DescriptionOnly",0.050000001,0,0,-0.09818399,0.166071428290476
57,18,"DescriptionOnly",0.80000001,1,0,0.025786534,0.166071428290476
57,19,"DescriptionOnly",0.050000001,0,0,-0.01500574,0.166071428290476
57,20,"DescriptionOnly",0.75,1,0,0.049590591,0.166071428290476
57,21,"DescriptionOnly",0.80000001,1,1,0.5935989,0.166071428290476
58,1,"DescriptionPlusStatistics",0.30000001,0,0,0.062703826,0.172023811857143
58,2,"DescriptionPlusStatistics",0.5,0,1,0.82887018,0.172023811857143
58,3,"DescriptionPlusStatistics",0.69999999,1,1,0.14641742,0.172023811857143
58,4,"DescriptionPlusStatistics",0.75,1,1,0.36050302,0.172023811857143
58,5,"DescriptionPlusStatistics",0.75,1,1,0.43645984,0.172023811857143
58,6,"DescriptionPlusStatistics",0.34999999,0,0,-0.035470117,0.172023811857143
58,7,"DescriptionPlusStatistics",0.89999998,1,1,0.18233825,0.172023811857143
58,8,"DescriptionPlusStatistics",0.89999998,1,1,0.83205014,0.172023811857143
58,9,"DescriptionPlusStatistics",0.5,0,1,0.34381703,0.172023811857143
58,10,"DescriptionPlusStatistics",0.80000001,1,1,0.38413259,0.172023811857143
58,11,"DescriptionPlusStatistics",0.40000001,0,0,-0.027254447,0.172023811857143
58,12,"DescriptionPlusStatistics",0.5,0,1,0.58620399,0.172023811857143
58,13,"DescriptionPlusStatistics",0.1,0,0,-0.046322692,0.172023811857143
58,14,"DescriptionPlusStatistics",0.69999999,1,1,0.3546918,0.172023811857143
58,15,"DescriptionPlusStatistics",0.5,0,1,0.11604169,0.172023811857143
58,16,"DescriptionPlusStatistics",0.75,1,1,0.14973016,0.172023811857143
58,17,"DescriptionPlusStatistics",0.69999999,1,0,-0.09818399,0.172023811857143
58,18,"DescriptionPlusStatistics",0.80000001,1,0,0.025786534,0.172023811857143
58,19,"DescriptionPlusStatistics",0.60000002,1,0,-0.01500574,0.172023811857143
58,20,"DescriptionPlusStatistics",0.5,0,0,0.049590591,0.172023811857143
58,21,"DescriptionPlusStatistics",0.75,1,1,0.5935989,0.172023811857143
59,1,"DescriptionOnly",0.050000001,0,0,0.062703826,0.245361903966476
59,2,"DescriptionOnly",0.69999999,1,1,0.82887018,0.245361903966476
59,3,"DescriptionOnly",0.2,0,1,0.14641742,0.245361903966476
59,4,"DescriptionOnly",0.5,0,1,0.36050302,0.245361903966476
59,5,"DescriptionOnly",0.69999999,1,1,0.43645984,0.245361903966476
59,6,"DescriptionOnly",0.050000001,0,0,-0.035470117,0.245361903966476
59,7,"DescriptionOnly",0.25,0,1,0.18233825,0.245361903966476
59,8,"DescriptionOnly",0.5,0,1,0.83205014,0.245361903966476
59,9,"DescriptionOnly",0.5,0,1,0.34381703,0.245361903966476
59,10,"DescriptionOnly",0.60000002,1,1,0.38413259,0.245361903966476
59,11,"DescriptionOnly",0.15000001,0,0,-0.027254447,0.245361903966476
59,12,"DescriptionOnly",0.2,0,1,0.58620399,0.245361903966476
59,13,"DescriptionOnly",0.0099999998,0,0,-0.046322692,0.245361903966476
59,14,"DescriptionOnly",0.2,0,1,0.3546918,0.245361903966476
59,15,"DescriptionOnly",0.30000001,0,1,0.11604169,0.245361903966476
59,16,"DescriptionOnly",0.2,0,1,0.14973016,0.245361903966476
59,17,"DescriptionOnly",0.40000001,0,0,-0.09818399,0.245361903966476
59,18,"DescriptionOnly",0.1,0,0,0.025786534,0.245361903966476
59,19,"DescriptionOnly",0.050000001,0,0,-0.01500574,0.245361903966476
59,20,"DescriptionOnly",0.30000001,0,0,0.049590591,0.245361903966476
59,21,"DescriptionOnly",0.60000002,1,1,0.5935989,0.245361903966476
60,1,"DescriptionPlusStatistics",0.1,0,0,0.062703826,0.313571422476191
60,2,"DescriptionPlusStatistics",0.15000001,0,1,0.82887018,0.313571422476191
60,3,"DescriptionPlusStatistics",0.40000001,0,1,0.14641742,0.313571422476191
60,4,"DescriptionPlusStatistics",0.30000001,0,1,0.36050302,0.313571422476191
60,5,"DescriptionPlusStatistics",0.2,0,1,0.43645984,0.313571422476191
60,6,"DescriptionPlusStatistics",0.2,0,0,-0.035470117,0.313571422476191
60,7,"DescriptionPlusStatistics",0.55000001,1,1,0.18233825,0.313571422476191
60,8,"DescriptionPlusStatistics",0.30000001,0,1,0.83205014,0.313571422476191
60,9,"DescriptionPlusStatistics",0.15000001,0,1,0.34381703,0.313571422476191
60,10,"DescriptionPlusStatistics",0.60000002,1,1,0.38413259,0.313571422476191
60,11,"DescriptionPlusStatistics",0.34999999,0,0,-0.027254447,0.313571422476191
60,12,"DescriptionPlusStatistics",0.44999999,0,1,0.58620399,0.313571422476191
60,13,"DescriptionPlusStatistics",0.2,0,0,-0.046322692,0.313571422476191
60,14,"DescriptionPlusStatistics",0.30000001,0,1,0.3546918,0.313571422476191
60,15,"DescriptionPlusStatistics",0.60000002,1,1,0.11604169,0.313571422476191
60,16,"DescriptionPlusStatistics",0.5,0,1,0.14973016,0.313571422476191
60,17,"DescriptionPlusStatistics",0.1,0,0,-0.09818399,0.313571422476191
60,18,"DescriptionPlusStatistics",0.80000001,1,0,0.025786534,0.313571422476191
60,19,"DescriptionPlusStatistics",0.34999999,0,0,-0.01500574,0.313571422476191
60,20,"DescriptionPlusStatistics",0.5,0,0,0.049590591,0.313571422476191
60,21,"DescriptionPlusStatistics",0.40000001,0,1,0.5935989,0.313571422476191
61,1,"DescriptionOnly",0.1,0,0,0.062703826,0.192738091904762
61,2,"DescriptionOnly",0.5,0,1,0.82887018,0.192738091904762
61,3,"DescriptionOnly",0.30000001,0,1,0.14641742,0.192738091904762
61,4,"DescriptionOnly",0.89999998,1,1,0.36050302,0.192738091904762
61,5,"DescriptionOnly",0.5,0,1,0.43645984,0.192738091904762
61,6,"DescriptionOnly",0.40000001,0,0,-0.035470117,0.192738091904762
61,7,"DescriptionOnly",0.80000001,1,1,0.18233825,0.192738091904762
61,8,"DescriptionOnly",0.89999998,1,1,0.83205014,0.192738091904762
61,9,"DescriptionOnly",0.85000002,1,1,0.34381703,0.192738091904762
61,10,"DescriptionOnly",0.5,0,1,0.38413259,0.192738091904762
61,11,"DescriptionOnly",0.40000001,0,0,-0.027254447,0.192738091904762
61,12,"DescriptionOnly",0.40000001,0,1,0.58620399,0.192738091904762
61,13,"DescriptionOnly",0.1,0,0,-0.046322692,0.192738091904762
61,14,"DescriptionOnly",0.40000001,0,1,0.3546918,0.192738091904762
61,15,"DescriptionOnly",0.75,1,1,0.11604169,0.192738091904762
61,16,"DescriptionOnly",0.40000001,0,1,0.14973016,0.192738091904762
61,17,"DescriptionOnly",0.5,0,0,-0.09818399,0.192738091904762
61,18,"DescriptionOnly",0.64999998,1,0,0.025786534,0.192738091904762
61,19,"DescriptionOnly",0.5,0,0,-0.01500574,0.192738091904762
61,20,"DescriptionOnly",0.40000001,0,0,0.049590591,0.192738091904762
61,21,"DescriptionOnly",0.60000002,1,1,0.5935989,0.192738091904762
62,1,"DescriptionPlusStatistics",0.33000001,0,0,0.062703826,0.179199997542857
62,2,"DescriptionPlusStatistics",0.60000002,1,1,0.82887018,0.179199997542857
62,3,"DescriptionPlusStatistics",0.69999999,1,1,0.14641742,0.179199997542857
62,4,"DescriptionPlusStatistics",0.66000003,1,1,0.36050302,0.179199997542857
62,5,"DescriptionPlusStatistics",0.30000001,0,1,0.43645984,0.179199997542857
62,6,"DescriptionPlusStatistics",0.30000001,0,0,-0.035470117,0.179199997542857
62,7,"DescriptionPlusStatistics",0.75,1,1,0.18233825,0.179199997542857
62,8,"DescriptionPlusStatistics",0.75,1,1,0.83205014,0.179199997542857
62,9,"DescriptionPlusStatistics",0.66000003,1,1,0.34381703,0.179199997542857
62,10,"DescriptionPlusStatistics",0.89999998,1,1,0.38413259,0.179199997542857
62,11,"DescriptionPlusStatistics",0.34999999,0,0,-0.027254447,0.179199997542857
62,12,"DescriptionPlusStatistics",0.30000001,0,1,0.58620399,0.179199997542857
62,13,"DescriptionPlusStatistics",0.2,0,0,-0.046322692,0.179199997542857
62,14,"DescriptionPlusStatistics",0.30000001,0,1,0.3546918,0.179199997542857
62,15,"DescriptionPlusStatistics",0.60000002,1,1,0.11604169,0.179199997542857
62,16,"DescriptionPlusStatistics",0.69999999,1,1,0.14973016,0.179199997542857
62,17,"DescriptionPlusStatistics",0.44999999,0,0,-0.09818399,0.179199997542857
62,18,"DescriptionPlusStatistics",0.55000001,1,0,0.025786534,0.179199997542857
62,19,"DescriptionPlusStatistics",0.25,0,0,-0.01500574,0.179199997542857
62,20,"DescriptionPlusStatistics",0.66000003,1,0,0.049590591,0.179199997542857
62,21,"DescriptionPlusStatistics",0.75,1,1,0.5935989,0.179199997542857
63,1,"DescriptionOnly",0.5,0,0,0.062703826,0.209999998
63,2,"DescriptionOnly",0.5,0,1,0.82887018,0.209999998
63,3,"DescriptionOnly",0.80000001,1,1,0.14641742,0.209999998
63,4,"DescriptionOnly",0.69999999,1,1,0.36050302,0.209999998
63,5,"DescriptionOnly",0.5,0,1,0.43645984,0.209999998
63,6,"DescriptionOnly",0.40000001,0,0,-0.035470117,0.209999998
63,7,"DescriptionOnly",0.80000001,1,1,0.18233825,0.209999998
63,8,"DescriptionOnly",0.80000001,1,1,0.83205014,0.209999998
63,9,"DescriptionOnly",0.80000001,1,1,0.34381703,0.209999998
63,10,"DescriptionOnly",0.80000001,1,1,0.38413259,0.209999998
63,11,"DescriptionOnly",0.30000001,0,0,-0.027254447,0.209999998
63,12,"DescriptionOnly",0.30000001,0,1,0.58620399,0.209999998
63,13,"DescriptionOnly",0.69999999,1,0,-0.046322692,0.209999998
63,14,"DescriptionOnly",0.69999999,1,1,0.3546918,0.209999998
63,15,"DescriptionOnly",0.89999998,1,1,0.11604169,0.209999998
63,16,"DescriptionOnly",0.80000001,1,1,0.14973016,0.209999998
63,17,"DescriptionOnly",0.69999999,1,0,-0.09818399,0.209999998
63,18,"DescriptionOnly",0.89999998,1,0,0.025786534,0.209999998
63,19,"DescriptionOnly",0.60000002,1,0,-0.01500574,0.209999998
63,20,"DescriptionOnly",0.5,0,0,0.049590591,0.209999998
63,21,"DescriptionOnly",0.69999999,1,1,0.5935989,0.209999998
64,1,"DescriptionPlusStatistics",0.050000001,0,0,0.062703826,0.297999997890286
64,2,"DescriptionPlusStatistics",0.0099999998,0,1,0.82887018,0.297999997890286
64,3,"DescriptionPlusStatistics",0.5,0,1,0.14641742,0.297999997890286
64,4,"DescriptionPlusStatistics",0.2,0,1,0.36050302,0.297999997890286
64,5,"DescriptionPlusStatistics",0.2,0,1,0.43645984,0.297999997890286
64,6,"DescriptionPlusStatistics",0.1,0,0,-0.035470117,0.297999997890286
64,7,"DescriptionPlusStatistics",0.80000001,1,1,0.18233825,0.297999997890286
64,8,"DescriptionPlusStatistics",0.25,0,1,0.83205014,0.297999997890286
64,9,"DescriptionPlusStatistics",0.5,0,1,0.34381703,0.297999997890286
64,10,"DescriptionPlusStatistics",0.30000001,0,1,0.38413259,0.297999997890286
64,11,"DescriptionPlusStatistics",0.2,0,0,-0.027254447,0.297999997890286
64,12,"DescriptionPlusStatistics",0.15000001,0,1,0.58620399,0.297999997890286
64,13,"DescriptionPlusStatistics",0.050000001,0,0,-0.046322692,0.297999997890286
64,14,"DescriptionPlusStatistics",0.25,0,1,0.3546918,0.297999997890286
64,15,"DescriptionPlusStatistics",0.89999998,1,1,0.11604169,0.297999997890286
64,16,"DescriptionPlusStatistics",0.5,0,1,0.14973016,0.297999997890286
64,17,"DescriptionPlusStatistics",0.02,0,0,-0.09818399,0.297999997890286
64,18,"DescriptionPlusStatistics",0.69999999,1,0,0.025786534,0.297999997890286
64,19,"DescriptionPlusStatistics",0.050000001,0,0,-0.01500574,0.297999997890286
64,20,"DescriptionPlusStatistics",0.25,0,0,0.049590591,0.297999997890286
64,21,"DescriptionPlusStatistics",0.5,0,1,0.5935989,0.297999997890286
65,1,"DescriptionOnly",0.17,0,0,0.062703826,0.146438091742857
65,2,"DescriptionOnly",0.85000002,1,1,0.82887018,0.146438091742857
65,3,"DescriptionOnly",0.64999998,1,1,0.14641742,0.146438091742857
65,4,"DescriptionOnly",0.60000002,1,1,0.36050302,0.146438091742857
65,5,"DescriptionOnly",0.66000003,1,1,0.43645984,0.146438091742857
65,6,"DescriptionOnly",0.41999999,0,0,-0.035470117,0.146438091742857
65,7,"DescriptionOnly",0.86000001,1,1,0.18233825,0.146438091742857
65,8,"DescriptionOnly",0.69999999,1,1,0.83205014,0.146438091742857
65,9,"DescriptionOnly",0.92000002,1,1,0.34381703,0.146438091742857
65,10,"DescriptionOnly",0.82999998,1,1,0.38413259,0.146438091742857
65,11,"DescriptionOnly",0.51999998,1,0,-0.027254447,0.146438091742857
65,12,"DescriptionOnly",0.81,1,1,0.58620399,0.146438091742857
65,13,"DescriptionOnly",0.51999998,1,0,-0.046322692,0.146438091742857
65,14,"DescriptionOnly",0.91000003,1,1,0.3546918,0.146438091742857
65,15,"DescriptionOnly",0.30000001,0,1,0.11604169,0.146438091742857
65,16,"DescriptionOnly",0.5,0,1,0.14973016,0.146438091742857
65,17,"DescriptionOnly",0.69,1,0,-0.09818399,0.146438091742857
65,18,"DescriptionOnly",0.30000001,0,0,0.025786534,0.146438091742857
65,19,"DescriptionOnly",0.40000001,0,0,-0.01500574,0.146438091742857
65,20,"DescriptionOnly",0.47,0,0,0.049590591,0.146438091742857
65,21,"DescriptionOnly",0.81999999,1,1,0.5935989,0.146438091742857
66,1,"DescriptionPlusStatistics",0.1,0,0,0.062703826,0.258452376385714
66,2,"DescriptionPlusStatistics",0.30000001,0,1,0.82887018,0.258452376385714
66,3,"DescriptionPlusStatistics",0.89999998,1,1,0.14641742,0.258452376385714
66,4,"DescriptionPlusStatistics",0.69999999,1,1,0.36050302,0.258452376385714
66,5,"DescriptionPlusStatistics",0.2,0,1,0.43645984,0.258452376385714
66,6,"DescriptionPlusStatistics",0.15000001,0,0,-0.035470117,0.258452376385714
66,7,"DescriptionPlusStatistics",0.60000002,1,1,0.18233825,0.258452376385714
66,8,"DescriptionPlusStatistics",0.40000001,0,1,0.83205014,0.258452376385714
66,9,"DescriptionPlusStatistics",0.69999999,1,1,0.34381703,0.258452376385714
66,10,"DescriptionPlusStatistics",0.80000001,1,1,0.38413259,0.258452376385714
66,11,"DescriptionPlusStatistics",0.2,0,0,-0.027254447,0.258452376385714
66,12,"DescriptionPlusStatistics",0.15000001,0,1,0.58620399,0.258452376385714
66,13,"DescriptionPlusStatistics",0.050000001,0,0,-0.046322692,0.258452376385714
66,14,"DescriptionPlusStatistics",0.2,0,1,0.3546918,0.258452376385714
66,15,"DescriptionPlusStatistics",0.40000001,0,1,0.11604169,0.258452376385714
66,16,"DescriptionPlusStatistics",0.15000001,0,1,0.14973016,0.258452376385714
66,17,"DescriptionPlusStatistics",0.44999999,0,0,-0.09818399,0.258452376385714
66,18,"DescriptionPlusStatistics",0.2,0,0,0.025786534,0.258452376385714
66,19,"DescriptionPlusStatistics",0.2,0,0,-0.01500574,0.258452376385714
66,20,"DescriptionPlusStatistics",0.15000001,0,0,0.049590591,0.258452376385714
66,21,"DescriptionPlusStatistics",0.15000001,0,1,0.5935989,0.258452376385714
67,1,"DescriptionOnly",0.25,0,0,0.062703826,0.230571426476191
67,2,"DescriptionOnly",0.5,0,1,0.82887018,0.230571426476191
67,3,"DescriptionOnly",0.30000001,0,1,0.14641742,0.230571426476191
67,4,"DescriptionOnly",0.80000001,1,1,0.36050302,0.230571426476191
67,5,"DescriptionOnly",0.5,0,1,0.43645984,0.230571426476191
67,6,"DescriptionOnly",0.40000001,0,0,-0.035470117,0.230571426476191
67,7,"DescriptionOnly",0.40000001,0,1,0.18233825,0.230571426476191
67,8,"DescriptionOnly",0.69999999,1,1,0.83205014,0.230571426476191
67,9,"DescriptionOnly",0.64999998,1,1,0.34381703,0.230571426476191
67,10,"DescriptionOnly",0.55000001,1,1,0.38413259,0.230571426476191
67,11,"DescriptionOnly",0.23,0,0,-0.027254447,0.230571426476191
67,12,"DescriptionOnly",0.25,0,1,0.58620399,0.230571426476191
67,13,"DescriptionOnly",0.38999999,0,0,-0.046322692,0.230571426476191
67,14,"DescriptionOnly",0.38,0,1,0.3546918,0.230571426476191
67,15,"DescriptionOnly",0.69999999,1,1,0.11604169,0.230571426476191
67,16,"DescriptionOnly",0.49000001,0,1,0.14973016,0.230571426476191
67,17,"DescriptionOnly",0.5,0,0,-0.09818399,0.230571426476191
67,18,"DescriptionOnly",0.44999999,0,0,0.025786534,0.230571426476191
67,19,"DescriptionOnly",0.5,0,0,-0.01500574,0.230571426476191
67,20,"DescriptionOnly",0.5,0,0,0.049590591,0.230571426476191
67,21,"DescriptionOnly",0.40000001,0,1,0.5935989,0.230571426476191
68,1,"DescriptionPlusStatistics",0.30000001,0,0,0.062703826,0.161904763714286
68,2,"DescriptionPlusStatistics",0.5,0,1,0.82887018,0.161904763714286
68,3,"DescriptionPlusStatistics",0.69999999,1,1,0.14641742,0.161904763714286
68,4,"DescriptionPlusStatistics",0.75,1,1,0.36050302,0.161904763714286
68,5,"DescriptionPlusStatistics",0.40000001,0,1,0.43645984,0.161904763714286
68,6,"DescriptionPlusStatistics",0.5,0,0,-0.035470117,0.161904763714286
68,7,"DescriptionPlusStatistics",0.85000002,1,1,0.18233825,0.161904763714286
68,8,"DescriptionPlusStatistics",0.80000001,1,1,0.83205014,0.161904763714286
68,9,"DescriptionPlusStatistics",0.75,1,1,0.34381703,0.161904763714286
